name,square,circle,triangle
hackthoon308train02669,0,1,1
hackthoon308train02670,0,1,0
hackthoon308train02671,0,1,1
hackthoon308train02672,1,1,0
hackthoon308train02673,1,0,1
hackthoon308train02674,1,1,0
hackthoon308train02675,1,1,1
hackthoon308train02676,0,1,1
hackthoon308train02677,1,1,0
hackthoon308train02678,1,1,1
hackthoon308train02679,0,1,1
hackthoon308train02680,0,1,1
hackthoon308train02681,1,0,1
hackthoon308train02682,1,1,1
hackthoon308train02683,0,0,1
hackthoon308train02684,0,1,1
hackthoon308train02685,1,0,1
hackthoon308train02686,1,1,1
hackthoon308train02687,1,1,1
hackthoon308train02688,1,1,0
hackthoon308train02689,0,1,1
hackthoon308train02690,1,1,1
hackthoon308train02691,1,1,0
hackthoon308train02692,0,1,1
hackthoon308train02693,1,1,0
hackthoon308train02694,1,1,1
hackthoon308train02695,1,1,0
hackthoon308train02696,1,1,1
hackthoon308train02697,0,1,1
hackthoon308train02698,1,0,1
hackthoon308train02699,0,1,1
hackthoon308train02700,0,0,1
hackthoon308train02701,1,1,1
hackthoon308train02702,1,1,0
hackthoon308train02703,1,0,1
hackthoon308train02704,1,1,0
hackthoon308train02705,1,0,1
hackthoon308train02706,1,0,0
hackthoon308train02707,1,1,1
hackthoon308train02708,1,1,1
hackthoon308train02709,1,1,0
hackthoon308train02710,0,1,1
hackthoon308train02711,1,1,0
hackthoon308train02712,1,1,0
hackthoon308train02713,1,1,0
hackthoon308train02714,1,0,1
hackthoon308train02715,1,1,0
hackthoon308train02716,1,0,1
hackthoon308train02717,1,1,0
hackthoon308train02718,1,0,1
hackthoon308train02719,1,1,1
hackthoon308train02720,0,1,1
hackthoon308train02721,1,1,1
hackthoon308train02722,1,0,1
hackthoon308train02723,1,0,1
hackthoon308train02724,1,1,0
hackthoon308train02725,1,1,1
hackthoon308train02726,1,1,0
hackthoon308train02727,1,1,1
hackthoon308train02728,1,0,0
hackthoon308train02729,1,1,0
hackthoon308train02730,0,1,1
hackthoon308train02731,0,1,1
hackthoon308train02732,1,1,1
hackthoon308train02733,1,0,1
hackthoon308train02734,1,1,0
hackthoon308train02735,0,1,1
hackthoon308train02736,1,0,1
hackthoon308train02737,1,1,0
hackthoon308train02738,1,1,0
hackthoon308train02739,1,0,1
hackthoon308train02740,1,1,0
hackthoon308train02741,1,1,1
hackthoon308train02742,0,1,1
hackthoon308train02743,0,1,1
hackthoon308train02744,1,0,1
hackthoon308train02745,1,1,1
hackthoon308train02746,1,0,1
hackthoon308train02747,1,1,0
hackthoon308train02748,1,0,0
hackthoon308train02749,1,1,0
hackthoon308train02750,0,1,1
hackthoon308train02751,1,1,0
hackthoon308train02752,1,0,1
hackthoon308train02753,0,1,1
hackthoon308train02754,0,1,0
hackthoon308train02755,0,1,1
hackthoon308train02756,1,0,1
hackthoon308train02757,1,1,1
hackthoon308train02758,0,1,1
hackthoon308train02759,1,0,1
hackthoon308train02760,1,1,0
hackthoon308train02761,1,0,1
hackthoon308train02762,1,1,1
hackthoon308train02763,1,1,1
hackthoon308train02764,1,1,1
hackthoon308train02765,1,1,0
hackthoon308train02766,1,1,1
hackthoon308train02767,1,0,1
hackthoon308train02768,0,1,1
hackthoon308train02769,1,1,0
hackthoon308train02770,1,0,0
hackthoon308train02771,1,1,1
hackthoon308train02772,1,0,1
hackthoon308train02773,0,1,0
hackthoon308train02774,1,1,1
hackthoon308train02775,1,1,1
hackthoon308train02776,1,1,1
hackthoon308train02777,0,1,1
hackthoon308train02778,1,0,0
hackthoon308train02779,1,1,1
hackthoon308train02780,1,1,0
hackthoon308train02781,0,0,1
hackthoon308train02782,0,1,1
hackthoon308train02783,1,1,0
hackthoon308train02784,1,1,1
hackthoon308train02785,1,0,1
hackthoon308train02786,0,1,0
hackthoon308train02787,0,0,1
hackthoon308train02788,1,1,0
hackthoon308train02789,0,1,1
hackthoon308train02790,1,1,0
hackthoon308train02791,0,1,1
hackthoon308train02792,1,0,1
hackthoon308train02793,1,1,1
hackthoon308train02794,0,1,1
hackthoon308train02795,0,1,1
hackthoon308train02796,0,0,1
hackthoon308train02797,0,1,0
hackthoon308train02798,1,0,1
hackthoon308train02799,1,1,0
hackthoon308train02800,1,1,0
hackthoon308train02801,1,0,1
hackthoon308train02802,0,1,1
hackthoon308train02803,1,1,0
hackthoon308train02804,0,1,1
hackthoon308train02805,1,1,1
hackthoon308train02806,1,0,1
hackthoon308train02807,1,0,1
hackthoon308train02808,1,0,1
hackthoon308train02809,1,0,1
hackthoon308train02810,1,0,1
hackthoon308train02811,1,1,1
hackthoon308train02812,1,0,1
hackthoon308train02813,0,0,1
hackthoon308train02814,1,0,1
hackthoon308train02815,1,1,0
hackthoon308train02816,0,1,1
hackthoon308train02817,1,0,1
hackthoon308train02818,1,1,1
hackthoon308train02819,0,1,1
hackthoon308train02820,1,1,0
hackthoon308train02821,1,1,0
hackthoon308train02822,1,1,1
hackthoon308train02823,1,1,1
hackthoon308train02824,0,1,1
hackthoon308train02825,1,0,1
hackthoon308train02826,1,0,1
hackthoon308train02827,1,0,1
hackthoon308train02828,0,1,1
hackthoon308train02829,1,1,1
hackthoon308train02830,0,1,1
hackthoon308train02831,1,1,1
hackthoon308train02832,1,1,1
hackthoon308train02833,1,0,1
hackthoon308train02834,1,0,0
hackthoon308train02835,1,1,1
hackthoon308train02836,0,1,0
hackthoon308train02837,1,0,1
hackthoon308train02838,1,0,0
hackthoon308train02839,1,1,0
hackthoon308train02840,1,1,0
hackthoon308train02841,0,1,1
hackthoon308train02842,0,1,1
hackthoon308train02843,0,1,1
hackthoon308train02844,1,1,1
hackthoon308train02845,0,1,1
hackthoon308train02846,1,1,1
hackthoon308train02847,0,1,1
hackthoon308train02848,1,0,1
hackthoon308train02849,1,1,1
hackthoon308train02850,1,1,0
hackthoon308train02851,0,1,1
hackthoon308train02852,1,0,0
hackthoon308train02853,0,1,1
hackthoon308train02854,0,1,1
hackthoon308train02855,0,1,1
hackthoon308train02856,1,1,0
hackthoon308train02857,0,1,0
hackthoon308train02858,1,0,1
hackthoon308train02859,0,0,1
hackthoon308train02860,1,1,1
hackthoon308train02861,1,0,1
hackthoon308train02862,1,1,1
hackthoon308train02863,1,0,1
hackthoon308train02864,1,0,1
hackthoon308train02865,1,1,1
hackthoon308train02866,0,1,1
hackthoon308train02867,0,1,1
hackthoon308train02868,0,1,1
hackthoon308train02869,1,0,1
hackthoon308train02870,1,1,1
hackthoon308train02871,0,1,1
hackthoon308train02872,1,1,1
hackthoon308train02873,0,1,1
hackthoon308train02874,1,1,1
hackthoon308train02875,0,1,1
hackthoon308train02876,1,1,0
hackthoon308train02877,1,1,1
hackthoon308train02878,1,1,0
hackthoon308train02879,0,1,1
hackthoon308train02880,1,0,0
hackthoon308train02881,1,1,0
hackthoon308train02882,1,1,1
hackthoon308train02883,1,1,1
hackthoon308train02884,1,1,1
hackthoon308train02885,0,1,1
hackthoon308train02886,1,0,1
hackthoon308train02887,1,1,0
hackthoon308train02888,1,0,1
hackthoon308train02889,1,1,1
hackthoon308train02890,1,0,1
hackthoon308train02891,1,1,1
hackthoon308train02892,1,1,1
hackthoon308train02893,0,1,1
hackthoon308train02894,1,1,1
hackthoon308train02895,0,1,1
hackthoon308train02896,0,1,1
hackthoon308train02897,1,1,1
hackthoon308train02898,0,1,1
hackthoon308train02899,1,1,1
hackthoon308train02900,1,0,1
hackthoon308train02901,1,1,0
hackthoon308train02902,1,1,1
hackthoon308train02903,1,1,0
hackthoon308train02904,0,0,1
hackthoon308train02905,1,1,1
hackthoon308train02906,1,0,1
hackthoon308train02907,0,1,1
hackthoon308train02908,1,1,1
hackthoon308train02909,0,1,1
hackthoon308train02910,0,1,1
hackthoon308train02911,1,1,0
hackthoon308train02912,1,1,1
hackthoon308train02913,1,1,0
hackthoon308train02914,1,0,1
hackthoon308train02915,1,1,0
hackthoon308train02916,1,1,1
hackthoon308train02917,1,0,1
hackthoon308train02918,1,1,1
hackthoon308train02919,0,0,1
hackthoon308train02920,1,0,1
hackthoon308train02921,0,1,1
hackthoon308train02922,1,1,1
hackthoon308train02923,1,0,1
hackthoon308train02924,1,1,0
hackthoon308train02925,1,0,1
hackthoon308train02926,1,1,1
hackthoon308train02927,1,1,1
hackthoon308train02928,1,1,0
hackthoon308train02929,1,1,1
hackthoon308train02930,1,0,1
hackthoon308train02931,1,0,1
hackthoon308train02932,1,0,1
hackthoon308train02933,0,1,1
hackthoon308train02934,0,1,1
hackthoon308train02935,1,0,1
hackthoon308train02936,0,1,1
hackthoon308train02937,0,1,1
hackthoon308train02938,1,0,1
hackthoon308train02939,1,1,1
hackthoon308train02940,1,1,0
hackthoon308train02941,1,0,0
hackthoon308train02942,1,1,0
hackthoon308train02943,0,1,1
hackthoon308train02944,1,1,1
hackthoon308train02945,1,1,1
hackthoon308train02946,1,0,1
hackthoon308train02947,1,1,1
hackthoon308train02948,0,1,1
hackthoon308train02949,1,1,0
hackthoon308train02950,1,0,1
hackthoon308train02951,1,1,1
hackthoon308train02952,1,1,0
hackthoon308train02953,1,0,1
hackthoon308train02954,0,1,1
hackthoon308train02955,1,1,1
hackthoon308train02956,1,0,1
hackthoon308train02957,1,0,0
hackthoon308train02958,1,0,1
hackthoon308train02959,1,1,1
hackthoon308train02960,1,1,1
hackthoon308train02961,1,1,0
hackthoon308train02962,1,0,1
hackthoon308train02963,0,1,1
hackthoon308train02964,0,0,1
hackthoon308train02965,1,1,1
hackthoon308train02966,0,1,1
hackthoon308train02967,0,1,1
hackthoon308train02968,0,1,1
hackthoon308train02969,1,1,0
hackthoon308train02970,1,1,1
hackthoon308train02971,0,0,1
hackthoon308train02972,1,0,0
hackthoon308train02973,0,1,0
hackthoon308train02974,1,1,0
hackthoon308train02975,1,1,1
hackthoon308train02976,0,1,0
hackthoon308train02977,1,1,0
hackthoon308train02978,1,1,1
hackthoon308train02979,1,0,1
hackthoon308train02980,1,0,1
hackthoon308train02981,1,1,0
hackthoon308train02982,1,0,1
hackthoon308train02983,0,1,1
hackthoon308train02984,1,1,0
hackthoon308train02985,1,1,0
hackthoon308train02986,1,1,0
hackthoon308train02987,0,1,1
hackthoon308train02988,1,1,1
hackthoon308train02989,1,1,0
hackthoon308train02990,1,1,1
hackthoon308train02991,0,1,1
hackthoon308train02992,0,1,1
hackthoon308train02993,1,1,1
hackthoon308train02994,1,0,0
hackthoon308train02995,1,1,1
hackthoon308train02996,1,1,1
hackthoon308train02997,1,1,1
hackthoon308train02998,1,0,1
hackthoon308train02999,1,0,1
hackthoon308train03000,1,1,0
hackthoon308train03001,1,1,0
hackthoon308train03002,1,1,1
hackthoon308train03003,1,1,0
hackthoon308train03004,1,0,1
hackthoon308train03005,1,0,1
hackthoon308train03006,1,1,0
hackthoon308train03007,0,1,1
hackthoon308train03008,1,0,0
hackthoon308train03009,1,1,1
hackthoon308train03010,1,1,1
hackthoon308train03011,1,0,1
hackthoon308train03012,1,0,1
hackthoon308train03013,1,0,1
hackthoon308train03014,1,0,1
hackthoon308train03015,1,1,1
hackthoon308train03016,0,1,1
hackthoon308train03017,1,0,1
hackthoon308train03018,1,1,0
hackthoon308train03019,1,0,1
hackthoon308train03020,1,0,1
hackthoon308train03021,0,1,0
hackthoon308train03022,1,0,1
hackthoon308train03023,1,1,1
hackthoon308train03024,1,1,0
hackthoon308train03025,1,1,1
hackthoon308train03026,1,0,0
hackthoon308train03027,0,0,1
hackthoon308train03028,0,1,1
hackthoon308train03029,1,0,1
hackthoon308train03030,1,1,0
hackthoon308train03031,1,1,0
hackthoon308train03032,0,1,1
hackthoon308train03033,1,1,0
hackthoon308train03034,1,0,0
hackthoon308train03035,1,1,1
hackthoon308train03036,1,0,1
hackthoon308train03037,1,1,0
hackthoon308train03038,0,1,1
hackthoon308train03039,0,1,0
hackthoon308train03040,1,1,0
hackthoon308train03041,0,1,1
hackthoon308train03042,1,0,0
hackthoon308train03043,1,0,1
hackthoon308train03044,0,1,1
hackthoon308train03045,0,1,1
hackthoon308train03046,1,0,1
hackthoon308train03047,1,1,0
hackthoon308train03048,1,1,0
hackthoon308train03049,1,1,0
hackthoon308train03050,0,1,0
hackthoon308train03051,0,1,1
hackthoon308train03052,1,1,1
hackthoon308train03053,1,1,1
hackthoon308train03054,1,0,0
hackthoon308train03055,1,1,1
hackthoon308train03056,0,0,1
hackthoon308train03057,0,1,1
hackthoon308train03058,1,1,1
hackthoon308train03059,1,1,0
hackthoon308train03060,0,1,1
hackthoon308train03061,1,0,1
hackthoon308train03062,1,0,1
hackthoon308train03063,1,1,0
hackthoon308train03064,1,1,0
hackthoon308train03065,0,1,1
hackthoon308train03066,0,1,1
hackthoon308train03067,1,1,1
hackthoon308train03068,1,0,1
hackthoon308train03069,1,0,0
hackthoon308train03070,1,1,0
hackthoon308train03071,0,1,1
hackthoon308train03072,1,1,0
hackthoon308train03073,0,1,0
hackthoon308train03074,1,0,1
hackthoon308train03075,0,1,1
hackthoon308train03076,1,1,1
hackthoon308train03077,0,1,1
hackthoon308train03078,1,0,1
hackthoon308train03079,1,0,0
hackthoon308train03080,0,1,0
hackthoon308train03081,1,1,0
hackthoon308train03082,1,1,1
hackthoon308train03083,1,1,1
hackthoon308train03084,0,1,1
hackthoon308train03085,0,1,1
hackthoon308train03086,0,0,1
hackthoon308train03087,0,1,1
hackthoon308train03088,1,0,1
hackthoon308train03089,0,1,1
hackthoon308train03090,0,1,0
hackthoon308train03091,1,1,1
hackthoon308train03092,0,1,1
hackthoon308train03093,1,1,1
hackthoon308train03094,1,0,1
hackthoon308train03095,1,1,1
hackthoon308train03096,0,1,1
hackthoon308train03097,1,1,1
hackthoon308train03098,1,0,1
hackthoon308train03099,1,0,1
hackthoon308train03100,0,1,0
hackthoon308train03101,1,1,0
hackthoon308train03102,1,1,1
hackthoon308train03103,1,0,1
hackthoon308train03104,0,1,1
hackthoon308train03105,0,1,1
hackthoon308train03106,0,1,1
hackthoon308train03107,1,1,1
hackthoon308train03108,1,1,1
hackthoon308train03109,0,1,1
hackthoon308train03110,1,0,1
hackthoon308train03111,0,1,1
hackthoon308train03112,1,1,0
hackthoon308train03113,1,0,1
hackthoon308train03114,1,1,0
hackthoon308train03115,1,1,1
hackthoon308train03116,0,1,1
hackthoon308train03117,1,1,0
hackthoon308train03118,1,1,0
hackthoon308train03119,0,1,0
hackthoon308train03120,1,0,1
hackthoon308train03121,0,1,1
hackthoon308train03122,1,1,0
hackthoon308train03123,0,1,0
hackthoon308train03124,1,1,1
hackthoon308train03125,0,0,1
hackthoon308train03126,1,0,1
hackthoon308train03127,0,1,1
hackthoon308train03128,1,0,1
hackthoon308train03129,1,1,1
hackthoon308train03130,1,0,1
hackthoon308train03131,1,1,0
hackthoon308train03132,1,0,1
hackthoon308train03133,1,0,1
hackthoon308train03134,0,1,1
hackthoon308train03135,1,0,0
hackthoon308train03136,1,0,1
hackthoon308train03137,1,0,1
hackthoon308train03138,1,1,1
hackthoon308train03139,0,1,1
hackthoon308train03140,1,1,0
hackthoon308train03141,1,1,0
hackthoon308train03142,1,1,0
hackthoon308train03143,1,1,0
hackthoon308train03144,1,0,1
hackthoon308train03145,1,1,0
hackthoon308train03146,1,1,0
hackthoon308train03147,1,1,0
hackthoon308train03148,1,1,0
hackthoon308train03149,0,1,1
hackthoon308train03150,1,1,1
hackthoon308train03151,1,1,1
hackthoon308train03152,1,0,0
hackthoon308train03153,0,1,1
hackthoon308train03154,1,1,0
hackthoon308train03155,1,0,1
hackthoon308train03156,1,0,1
hackthoon308train03157,1,1,1
hackthoon308train03158,0,1,1
hackthoon308train03159,0,0,1
hackthoon308train03160,1,1,1
hackthoon308train03161,1,0,0
hackthoon308train03162,0,1,1
hackthoon308train03163,1,1,1
hackthoon308train03164,1,1,1
hackthoon308train03165,1,0,1
hackthoon308train03166,0,1,1
hackthoon308train03167,1,0,1
hackthoon308train03168,1,1,0
hackthoon308train03169,1,1,1
hackthoon308train03170,1,1,0
hackthoon308train03171,0,1,1
hackthoon308train03172,1,1,1
hackthoon308train03173,1,1,0
hackthoon308train03174,1,0,1
hackthoon308train03175,0,1,0
hackthoon308train03176,0,1,1
hackthoon308train03177,1,1,0
hackthoon308train03178,1,0,1
hackthoon308train03179,0,1,1
hackthoon308train03180,0,1,0
hackthoon308train03181,0,1,1
hackthoon308train03182,0,1,1
hackthoon308train03183,1,0,1
hackthoon308train03184,0,1,1
hackthoon308train03185,1,1,1
hackthoon308train03186,1,0,1
hackthoon308train03187,0,1,1
hackthoon308train03188,1,1,0
hackthoon308train03189,0,1,1
hackthoon308train03190,0,1,1
hackthoon308train03191,1,1,0
hackthoon308train03192,0,1,1
hackthoon308train03193,1,1,1
hackthoon308train03194,0,1,1
hackthoon308train03195,1,1,0
hackthoon308train03196,1,1,1
hackthoon308train03197,1,1,1
hackthoon308train03198,0,1,1
hackthoon308train03199,1,1,0
hackthoon308train03200,1,0,1
hackthoon308train03201,1,1,1
hackthoon308train03202,1,0,1
hackthoon308train03203,1,1,1
hackthoon308train03204,1,1,1
hackthoon308train03205,1,0,1
hackthoon308train03206,1,0,0
hackthoon308train03207,1,1,0
hackthoon308train03208,1,1,0
hackthoon308train03209,1,1,0
hackthoon308train03210,1,1,0
hackthoon308train03211,0,1,0
hackthoon308train03212,1,1,0
hackthoon308train03213,0,1,1
hackthoon308train03214,1,1,1
hackthoon308train03215,1,1,0
hackthoon308train03216,1,1,0
hackthoon308train03217,1,1,0
hackthoon308train03218,1,1,0
hackthoon308train03219,0,1,1
hackthoon308train03220,1,1,1
hackthoon308train03221,1,1,0
hackthoon308train03222,1,0,1
hackthoon308train03223,1,1,1
hackthoon308train03224,0,1,1
hackthoon308train03225,0,1,0
hackthoon308train03226,1,1,0
hackthoon308train03227,1,1,1
hackthoon308train03228,0,0,1
hackthoon308train03229,0,1,1
hackthoon308train03230,1,0,1
hackthoon308train03231,1,0,0
hackthoon308train03232,1,0,1
hackthoon308train03233,0,1,1
hackthoon308train03234,1,0,1
hackthoon308train03235,1,1,1
hackthoon308train03236,1,1,1
hackthoon308train03237,1,0,1
hackthoon308train03238,1,1,0
hackthoon308train03239,1,0,0
hackthoon308train03240,1,0,1
hackthoon308train03241,1,1,0
hackthoon308train03242,1,1,0
hackthoon308train03243,1,1,0
hackthoon308train03244,1,0,1
hackthoon308train03245,1,1,0
hackthoon308train03246,1,1,0
hackthoon308train03247,1,1,1
hackthoon308train03248,1,0,1
hackthoon308train03249,0,1,1
hackthoon308train03250,1,1,0
hackthoon308train03251,1,1,1
hackthoon308train03252,1,0,0
hackthoon308train03253,1,0,1
hackthoon308train03254,1,1,0
hackthoon308train03255,1,1,1
hackthoon308train03256,1,0,1
hackthoon308train03257,1,0,1
hackthoon308train03258,0,1,1
hackthoon308train03259,1,1,0
hackthoon308train03260,1,1,1
hackthoon308train03261,1,1,1
hackthoon308train03262,1,1,0
hackthoon308train03263,0,1,1
hackthoon308train03264,1,1,1
hackthoon308train03265,0,1,1
hackthoon308train03266,1,1,1
hackthoon308train03267,1,1,0
hackthoon308train03268,0,1,1
hackthoon308train03269,1,1,1
hackthoon308train03270,1,1,0
hackthoon308train03271,1,1,1
hackthoon308train03272,0,1,1
hackthoon308train03273,1,1,1
hackthoon308train03274,0,1,1
hackthoon308train03275,1,0,1
hackthoon308train03276,1,1,0
hackthoon308train03277,1,1,0
hackthoon308train03278,0,1,1
hackthoon308train03279,1,1,0
hackthoon308train03280,0,1,1
hackthoon308train03281,1,1,0
hackthoon308train03282,0,1,1
hackthoon308train03283,1,1,0
hackthoon308train03284,1,0,1
hackthoon308train03285,1,1,0
hackthoon308train03286,0,1,1
hackthoon308train03287,1,1,1
hackthoon308train03288,1,1,0
hackthoon308train03289,1,0,1
hackthoon308train03290,1,0,0
hackthoon308train03291,1,1,1
hackthoon308train03292,0,1,0
hackthoon308train03293,1,1,0
hackthoon308train03294,1,1,1
hackthoon308train03295,1,0,1
hackthoon308train03296,1,1,0
hackthoon308train03297,1,1,0
hackthoon308train03298,1,1,0
hackthoon308train03299,1,0,1
hackthoon308train03300,1,0,1
hackthoon308train03301,1,0,1
hackthoon308train03302,1,1,1
hackthoon308train03303,1,1,0
hackthoon308train03304,1,0,1
hackthoon308train03305,1,1,1
hackthoon308train03306,0,1,1
hackthoon308train03307,1,1,1
hackthoon308train03308,1,1,1
hackthoon308train03309,1,0,1
hackthoon308train03310,1,1,0
hackthoon308train03311,0,0,1
hackthoon308train03312,0,1,1
hackthoon308train03313,1,0,1
hackthoon308train03314,1,1,1
hackthoon308train03315,1,0,1
hackthoon308train03316,0,0,1
hackthoon308train03317,1,0,1
hackthoon308train03318,1,0,1
hackthoon308train03319,1,1,1
hackthoon308train03320,1,0,1
hackthoon308train03321,1,0,1
hackthoon308train03322,1,0,1
hackthoon308train03323,1,1,1
hackthoon308train03324,1,1,0
hackthoon308train03325,1,0,1
hackthoon308train03326,1,1,0
hackthoon308train03327,0,1,0
hackthoon308train03328,1,1,1
hackthoon308train03329,1,0,0
hackthoon308train03330,1,0,1
hackthoon308train03331,1,1,1
hackthoon308train03332,1,0,1
hackthoon308train03333,1,0,1
hackthoon308train03334,1,1,1
hackthoon308train03335,0,1,1
hackthoon308train03336,1,1,0
hackthoon308train03337,0,0,1
hackthoon308train03338,0,1,1
hackthoon308train03339,1,1,1
hackthoon308train03340,1,1,0
hackthoon308train03341,0,1,0
hackthoon308train03342,1,1,0
hackthoon308train03343,1,0,1
hackthoon308train03344,1,1,0
hackthoon308train03345,1,1,0
hackthoon308train03346,0,1,1
